date,price,district_id,lot1_surface,lot2_surface,lot3_surface,lot4_surface,lot5_surface,lots,type,surface,rooms,extra,extra_special,land_surface
2021-12-01,287000.0,69004,0.0,57.01,0.0,0.0,0.0,2,apartment,56.0,3,none,no_special,0.0
2021-12-10,745000.0,69002,99.78,0.0,0.0,0.0,0.0,2,apartment,99.0,4,none,no_special,0.0
2021-12-13,505000.0,69004,86.22,0.0,0.0,0.0,0.0,1,apartment,86.0,3,none,no_special,0.0
2021-12-14,223000.0,69009,48.22,0.0,0.0,0.0,0.0,2,apartment,43.0,2,none,no_special,0.0
2021-11-26,290000.0,69005,0.0,85.36,0.0,0.0,0.0,2,apartment,82.0,4,none,no_special,0.0
2021-12-14,320000.0,69009,73.69,0.0,0.0,0.0,0.0,1,apartment,73.0,3,none,no_special,0.0
2021-12-14,215000.0,69005,52.56,0.0,0.0,0.0,0.0,2,apartment,62.0,2,none,no_special,0.0
2021-12-15,265000.0,69004,58.68,0.0,0.0,0.0,0.0,2,apartment,60.0,3,none,no_special,0.0
2021-12-21,430000.0,69005,0.0,0.0,0.0,0.0,0.0,2,apartment,119.0,5,none,no_special,0.0
2021-11-25,244735.0,69001,36.73,0.0,0.0,0.0,0.0,2,apartment,36.0,2,none,no_special,0.0
2021-11-26,141500.0,69001,23.7,0.0,0.0,0.0,0.0,1,apartment,23.0,1,none,no_special,0.0
2021-12-10,226000.0,69009,45.3,0.0,0.0,0.0,0.0,1,apartment,45.0,2,none,no_special,0.0
2021-12-17,885200.0,69004,0.0,142.05,0.0,0.0,0.0,2,apartment,141.0,6,none,no_special,0.0
2021-12-13,575000.0,69002,91.42,0.0,0.0,0.0,0.0,2,apartment,91.0,5,none,no_special,0.0
2021-12-09,282000.0,69001,47.69,0.0,0.0,0.0,0.0,1,apartment,45.0,2,none,no_special,0.0
2021-11-24,614000.0,69004,0.0,114.1,0.0,0.0,0.0,2,apartment,114.0,5,none,no_special,0.0
2021-12-16,205000.0,69009,74.92,0.0,0.0,0.0,0.0,2,apartment,68.0,4,none,no_special,0.0
2021-12-17,295200.0,69001,41.51,0.0,0.0,0.0,0.0,1,apartment,45.0,3,none,no_special,0.0
2021-12-14,230000.0,69009,64.98,0.0,0.0,0.0,0.0,1,apartment,64.0,3,none,no_special,0.0
2021-12-03,122000.0,69005,0.0,0.0,0.0,0.0,0.0,2,apartment,32.0,1,none,no_special,0.0
2021-12-17,162500.0,69002,0.0,32.7,0.0,0.0,0.0,2,apartment,32.0,1,none,no_special,0.0
2021-12-21,464600.0,69001,0.0,0.0,67.12,0.0,0.0,3,apartment,69.0,2,none,no_special,0.0
2021-12-17,364010.0,69001,64.14,0.0,0.0,0.0,0.0,1,apartment,81.0,3,none,no_special,0.0
2021-12-20,289000.0,69005,48.28,0.0,0.0,0.0,0.0,1,apartment,48.0,2,none,no_special,0.0
2021-12-17,255000.0,69001,40.0,0.0,0.0,0.0,0.0,1,apartment,40.0,1,none,no_special,0.0
2021-12-22,275000.0,69009,66.34,0.0,0.0,0.0,0.0,2,apartment,66.0,3,none,no_special,0.0
2021-12-21,388000.0,69004,60.35,0.0,0.0,0.0,0.0,2,apartment,72.0,3,none,no_special,0.0
2021-12-21,552500.0,69002,86.5,0.0,0.0,0.0,0.0,3,apartment,85.0,3,none,no_special,0.0
2021-12-15,290000.0,69001,56.1,0.0,0.0,0.0,0.0,1,apartment,56.0,3,none,no_special,0.0
2021-12-10,193035.0,69004,0.0,20.03,0.0,0.0,0.0,2,apartment,45.0,2,none,no_special,0.0
2021-12-17,568900.0,69009,0.0,119.07,0.0,0.0,0.0,3,apartment,120.0,3,none,no_special,0.0
2021-12-21,645000.0,69005,111.7,0.0,0.0,0.0,0.0,3,apartment,210.0,8,none,no_special,0.0
2021-12-21,645000.0,69005,111.7,0.0,0.0,0.0,0.0,3,apartment,60.0,3,none,no_special,0.0
2021-12-22,155000.0,69002,17.0,0.0,0.0,0.0,0.0,1,apartment,17.0,1,none,no_special,0.0
2021-12-22,278500.0,69004,0.0,51.86,0.0,0.0,0.0,2,apartment,51.0,3,none,no_special,0.0
2021-12-22,216929.0,69009,80.84,0.0,0.0,0.0,0.0,2,apartment,77.0,5,none,no_special,0.0
2021-12-15,399000.0,69002,94.07,0.0,0.0,0.0,0.0,1,apartment,102.0,3,none,no_special,0.0
2021-12-20,703200.0,69001,102.02,0.0,0.0,0.0,0.0,1,apartment,50.0,1,none,no_special,0.0
2021-12-20,703200.0,69001,102.02,0.0,0.0,0.0,0.0,1,apartment,65.0,2,none,no_special,0.0
2021-12-20,135000.0,69005,0.0,55.0,0.0,0.0,0.0,2,apartment,53.0,2,none,no_special,0.0
2021-12-10,248500.0,69001,30.44,0.0,0.0,0.0,0.0,1,apartment,34.0,2,none,no_special,0.0
2021-12-15,183000.0,69002,16.01,0.0,0.0,0.0,0.0,1,apartment,17.0,1,none,no_special,0.0
2021-11-29,396300.0,69001,58.4,0.0,0.0,0.0,0.0,1,apartment,61.0,2,none,no_special,0.0
2021-12-17,312595.0,69005,54.13,0.0,0.0,0.0,0.0,1,apartment,54.0,3,none,no_special,0.0
2021-12-16,280950.0,69004,38.85,0.0,0.0,0.0,0.0,2,apartment,82.0,2,none,no_special,0.0
2021-12-16,623240.0,69004,0.0,126.65,0.0,0.0,0.0,2,apartment,126.0,5,none,no_special,0.0
2021-12-15,647920.0,69009,114.1,0.0,0.0,0.0,0.0,2,apartment,112.0,4,none,no_special,0.0
2021-12-16,173584.0,69005,50.5,0.0,0.0,0.0,0.0,1,apartment,52.0,2,none,no_special,0.0
2021-12-16,173584.0,69005,0.0,0.0,0.0,0.0,0.0,1,apartment,69.0,3,none,no_special,0.0
2021-12-22,217353.0,69005,0.0,0.0,0.0,0.0,0.0,1,apartment,69.0,3,none,no_special,0.0
2021-12-22,217353.0,69005,68.8,0.0,0.0,0.0,0.0,1,apartment,69.0,3,none,no_special,0.0
2021-12-21,311615.0,69004,76.3,0.0,0.0,0.0,0.0,1,apartment,76.0,5,none,no_special,0.0
2021-12-17,744000.0,69004,0.0,116.0,0.0,0.0,0.0,2,apartment,116.0,5,none,no_special,0.0
2021-12-10,153500.0,69009,0.0,29.24,0.0,0.0,0.0,2,apartment,29.0,1,none,no_special,0.0
2021-12-22,400000.0,69005,72.45,0.0,0.0,0.0,0.0,1,apartment,71.0,1,none,no_special,0.0
2021-12-10,440000.0,69002,84.46,0.0,0.0,0.0,0.0,1,apartment,60.0,1,none,no_special,0.0
2021-12-10,440000.0,69002,0.0,0.0,0.0,0.0,0.0,1,apartment,83.0,3,none,no_special,0.0
2021-12-10,380000.0,69002,0.0,0.0,0.0,0.0,0.0,1,apartment,61.0,3,none,no_special,0.0
2021-12-23,190000.0,69005,0.0,51.82,0.0,0.0,0.0,2,apartment,56.0,2,none,no_special,0.0
2021-12-10,430000.0,69005,0.0,85.1,0.0,0.0,0.0,2,apartment,91.0,3,none,no_special,0.0
2021-12-20,298450.0,69004,52.71,0.0,0.0,0.0,0.0,1,apartment,51.0,2,none,no_special,0.0
2021-12-23,650000.0,69004,0.0,115.4,0.0,0.0,0.0,2,apartment,116.0,3,none,no_special,0.0
2021-12-22,280000.0,69005,0.0,102.05,0.0,0.0,0.0,2,apartment,115.0,4,none,no_special,0.0
2021-12-17,174165.0,69001,0.0,0.0,0.0,117.25,0.0,8,apartment,120.0,5,none,no_special,0.0
2021-12-17,174165.0,69001,0.0,0.0,0.0,0.0,0.0,1,apartment,34.0,1,none,no_special,0.0
2021-12-17,370765.0,69009,72.57,0.0,0.0,0.0,0.0,1,apartment,84.0,3,none,no_special,0.0
2021-12-15,825000.0,69004,0.0,144.12,0.0,0.0,0.0,2,apartment,144.0,5,none,no_special,0.0
2021-12-16,326000.0,69005,0.0,62.81,0.0,0.0,0.0,2,apartment,71.0,2,none,no_special,0.0
2021-12-17,190000.0,69005,36.43,0.0,0.0,0.0,0.0,1,apartment,36.0,2,none,no_special,0.0
2021-12-16,539650.0,69004,89.01,0.0,0.0,0.0,0.0,1,apartment,73.0,3,none,no_special,0.0
2021-12-16,539650.0,69004,0.0,0.0,0.0,0.0,0.0,1,apartment,17.0,1,none,no_special,0.0
2021-12-16,204000.0,69002,59.57,0.0,0.0,0.0,0.0,3,apartment,58.0,2,none,no_special,0.0
2021-12-22,342300.0,69005,69.1,0.0,0.0,0.0,0.0,1,apartment,67.0,2,none,no_special,0.0
2021-12-21,389000.0,69004,0.0,0.0,70.5,0.0,0.0,5,apartment,74.0,3,none,no_special,0.0
2021-12-17,362750.0,69004,61.37,0.0,0.0,0.0,0.0,1,apartment,60.0,2,none,no_special,0.0
2021-12-22,543453.7,69009,19.99,0.0,0.0,0.0,0.0,1,apartment,20.0,1,none,no_special,0.0
2021-12-22,543453.7,69009,29.51,0.0,0.0,0.0,0.0,1,apartment,29.0,1,none,no_special,0.0
2021-12-22,543453.7,69009,19.99,0.0,0.0,0.0,0.0,1,apartment,20.0,1,none,no_special,0.0
2021-12-22,543453.7,69009,20.0,0.0,0.0,0.0,0.0,1,apartment,20.0,1,none,no_special,0.0
2021-12-22,543453.7,69009,19.99,0.0,0.0,0.0,0.0,1,apartment,20.0,1,none,no_special,0.0
2021-12-21,430010.0,69004,97.55,0.0,0.0,0.0,0.0,4,apartment,110.0,4,none,no_special,0.0
2021-12-23,220000.0,69005,47.65,0.0,0.0,0.0,0.0,1,apartment,53.0,3,none,no_special,0.0
2021-12-30,192000.0,69005,35.39,0.0,0.0,0.0,0.0,1,apartment,46.0,2,none,no_special,0.0
2021-12-17,180000.0,69009,75.03,0.0,0.0,0.0,0.0,2,apartment,73.0,3,none,no_special,0.0
2021-12-09,735000.0,69001,0.0,0.0,0.0,0.0,116.62,6,apartment,119.0,4,none,no_special,0.0
2021-12-16,1780000.0,69002,198.92,0.0,0.0,0.0,0.0,1,apartment,200.0,6,none,no_special,0.0
2021-12-15,253000.0,69001,0.0,36.03,0.0,0.0,0.0,2,apartment,42.0,2,none,no_special,0.0
2021-12-16,227000.0,69005,0.0,0.0,0.0,0.0,0.0,1,apartment,116.0,6,none,no_special,0.0
2021-12-16,227000.0,69005,69.56,0.0,0.0,0.0,0.0,1,apartment,68.0,4,none,no_special,0.0
2021-12-16,435000.0,69005,0.0,0.0,0.0,0.0,0.0,1,apartment,116.0,6,none,no_special,0.0
2021-12-17,362800.0,69002,66.86,0.0,0.0,0.0,0.0,1,apartment,67.0,3,none,no_special,0.0
2021-12-20,262000.0,69009,60.18,0.0,0.0,0.0,0.0,1,apartment,59.0,3,none,no_special,0.0
2021-12-22,195000.0,69009,0.0,0.0,0.0,0.0,0.0,2,apartment,52.0,3,none,no_special,0.0
2021-12-10,360000.0,69009,0.0,0.0,0.0,0.0,0.0,1,apartment,75.0,3,none,no_special,0.0
2021-12-07,149000.0,69001,20.56,0.0,0.0,0.0,0.0,1,apartment,21.0,1,none,no_special,0.0
2021-12-14,385360.0,69009,70.21,0.0,0.0,0.0,0.0,1,apartment,70.0,3,none,no_special,0.0
2021-12-16,130000.0,69005,24.76,0.0,0.0,0.0,0.0,1,apartment,24.0,1,none,no_special,0.0
2021-12-16,476850.0,69009,84.05,0.0,0.0,0.0,0.0,1,apartment,83.0,4,none,no_special,0.0
2021-12-16,158000.0,69005,19.1,0.0,0.0,0.0,0.0,1,apartment,27.0,1,none,no_special,0.0
2021-12-16,158000.0,69005,0.0,0.0,0.0,0.0,0.0,1,apartment,116.0,6,none,no_special,0.0
2021-12-30,730000.0,69001,128.92,0.0,0.0,0.0,0.0,2,apartment,110.0,3,none,no_special,0.0
2021-12-30,730000.0,69001,0.0,0.0,0.0,0.0,0.0,1,apartment,27.0,1,none,no_special,0.0
2021-12-20,225000.0,69009,0.0,83.01,0.0,0.0,0.0,2,apartment,82.0,5,none,no_special,0.0
2021-12-15,620750.0,69005,0.0,107.87,0.0,0.0,0.0,2,apartment,108.0,4,none,no_special,0.0
2021-12-23,180000.0,69004,37.62,0.0,0.0,0.0,0.0,1,apartment,35.0,2,none,no_special,0.0
2021-12-21,188000.0,69005,0.0,54.69,0.0,0.0,0.0,2,apartment,59.0,3,none,no_special,0.0
2021-12-23,400000.0,69009,103.85,0.0,0.0,0.0,0.0,5,apartment,103.0,3,none,no_special,0.0
2021-12-20,256000.0,69001,0.0,42.54,0.0,0.0,0.0,2,apartment,42.0,1,none,no_special,0.0
2021-12-22,139500.0,69005,0.0,0.0,0.0,0.0,0.0,1,apartment,26.0,1,none,no_special,0.0
2021-12-22,139500.0,69005,0.0,0.0,0.0,0.0,0.0,1,apartment,26.0,1,none,no_special,0.0
2021-12-22,129000.0,69009,85.18,0.0,0.0,0.0,0.0,1,apartment,84.0,4,none,no_special,0.0
2021-12-16,184550.0,69009,0.0,72.17,0.0,0.0,0.0,2,apartment,72.0,4,none,no_special,0.0
2021-12-16,405000.0,69002,60.9,0.0,0.0,0.0,0.0,1,apartment,60.0,3,none,no_special,0.0
2021-12-29,364000.0,69004,0.0,66.21,0.0,0.0,0.0,2,apartment,66.0,5,none,no_special,0.0
2021-12-29,153770.0,69009,33.03,0.0,0.0,0.0,0.0,1,apartment,35.0,1,none,no_special,0.0
2021-12-28,414900.0,69005,0.0,105.3,0.0,0.0,0.0,2,apartment,104.0,4,none,no_special,0.0
2021-12-22,390000.0,69002,0.0,73.08,0.0,0.0,0.0,2,apartment,75.0,4,none,no_special,0.0
2021-12-27,642050.0,69002,0.0,99.45,0.0,0.0,0.0,2,apartment,100.0,3,none,no_special,0.0
2021-12-28,140000.0,69001,0.0,20.85,0.0,0.0,0.0,2,apartment,93.0,4,none,no_special,0.0
2021-12-23,330000.0,69005,65.84,0.0,0.0,0.0,0.0,2,apartment,59.0,2,none,no_special,0.0
2021-12-15,190000.0,69009,0.0,0.0,0.0,0.0,0.0,1,apartment,50.0,2,none,no_special,0.0
2021-11-23,162000.0,69001,30.8,0.0,0.0,0.0,0.0,1,apartment,30.0,2,none,no_special,0.0
2021-12-24,149000.0,69005,0.0,0.0,27.16,0.0,0.0,3,apartment,25.0,1,none,no_special,0.0
2021-12-29,325000.0,69005,137.24,0.0,0.0,0.0,0.0,1,apartment,150.0,2,none,no_special,0.0
2021-12-10,135000.0,69005,41.6,0.0,0.0,0.0,0.0,1,apartment,32.0,1,none,no_special,0.0
2021-12-16,140000.0,69005,0.0,0.0,0.0,0.0,0.0,2,apartment,81.0,5,none,no_special,0.0
2021-12-21,190000.0,69004,25.83,0.0,0.0,0.0,0.0,1,apartment,28.0,1,none,no_special,0.0
2021-12-28,188000.0,69009,111.94,0.0,0.0,0.0,0.0,1,apartment,108.0,6,none,no_special,0.0
2021-12-17,458900.0,69005,78.17,0.0,0.0,0.0,0.0,1,apartment,67.0,3,none,no_special,0.0
2021-12-17,280000.0,69001,42.46,0.0,0.0,0.0,0.0,1,apartment,44.0,2,none,no_special,0.0
2021-12-23,220000.0,69001,33.6,0.0,0.0,0.0,0.0,1,apartment,35.0,1,none,no_special,0.0
2021-12-21,210000.0,69004,25.9,0.0,0.0,0.0,0.0,1,apartment,28.0,1,none,no_special,0.0
2021-12-28,113000.0,69009,59.05,0.0,0.0,0.0,0.0,1,apartment,59.0,3,none,no_special,0.0
2021-12-29,223285.0,69005,0.0,57.74,0.0,0.0,0.0,2,apartment,66.0,3,none,no_special,0.0
2021-12-17,115000.0,69005,0.0,0.0,0.0,0.0,0.0,2,apartment,85.0,4,none,no_special,0.0
2021-12-22,305000.0,69002,47.87,0.0,0.0,0.0,0.0,1,apartment,50.0,2,none,no_special,0.0
2021-12-20,247255.0,69004,0.0,0.0,0.0,0.0,0.0,2,apartment,47.0,2,none,no_special,0.0
2021-12-28,320000.0,69005,85.93,0.0,0.0,0.0,0.0,1,apartment,94.0,2,none,no_special,0.0
2021-12-28,320000.0,69005,86.86,0.0,0.0,0.0,0.0,1,apartment,87.0,3,none,no_special,0.0
2021-12-20,240000.0,69001,44.4,0.0,0.0,0.0,0.0,1,apartment,44.0,2,none,no_special,0.0
2021-12-17,690000.0,69004,123.62,0.0,0.0,0.0,0.0,1,apartment,123.0,5,none,no_special,0.0
2021-12-23,120000.0,69004,15.11,0.0,0.0,0.0,0.0,1,apartment,25.0,2,none,no_special,0.0
2021-12-15,246000.0,69009,0.0,0.0,0.0,0.0,0.0,1,apartment,46.0,2,none,no_special,0.0
2021-12-22,299900.0,69004,0.0,71.74,0.0,0.0,0.0,2,apartment,76.0,5,none,no_special,0.0
2021-12-13,431000.0,69001,0.0,67.79,0.0,0.0,0.0,2,apartment,66.0,3,none,no_special,0.0
2021-12-15,332000.0,69001,0.0,0.0,0.0,0.0,0.0,2,apartment,33.0,1,none,no_special,0.0
2021-12-15,332000.0,69001,0.0,0.0,0.0,0.0,0.0,1,apartment,17.0,1,none,no_special,0.0
2021-12-23,221510.0,69005,0.0,67.12,0.0,0.0,0.0,2,apartment,69.0,4,none,no_special,0.0
2021-12-29,255000.0,69001,0.0,42.96,0.0,0.0,0.0,2,apartment,42.0,1,none,no_special,0.0
2021-12-15,631300.0,69009,0.0,0.0,0.0,0.0,0.0,1,apartment,110.0,4,none,no_special,0.0
2021-12-17,710000.0,69004,0.0,0.0,0.0,0.0,0.0,2,apartment,150.0,4,none,no_special,0.0
2021-12-30,300000.0,69004,46.09,0.0,0.0,0.0,0.0,1,apartment,46.0,2,none,no_special,0.0
2021-12-30,300000.0,69004,27.51,0.0,0.0,0.0,0.0,1,apartment,27.0,1,none,no_special,0.0
2021-12-15,297500.0,69001,0.0,64.68,0.0,0.0,0.0,2,apartment,61.0,3,none,no_special,0.0
2021-12-27,210000.0,69009,0.0,0.0,0.0,0.0,0.0,2,apartment,62.0,3,none,no_special,0.0
2021-12-17,190000.0,69009,65.75,0.0,0.0,0.0,0.0,1,apartment,65.0,3,none,no_special,0.0
2021-12-27,197000.0,69001,38.6,0.0,0.0,0.0,0.0,1,apartment,38.0,2,none,no_special,0.0
2021-12-23,185000.0,69001,41.5,0.0,0.0,0.0,0.0,1,apartment,41.0,2,none,no_special,0.0
2021-12-21,191500.0,69001,32.7,0.0,0.0,0.0,0.0,1,apartment,32.0,2,none,no_special,0.0
2021-12-21,144000.0,69001,23.8,0.0,0.0,0.0,0.0,1,apartment,23.0,1,none,no_special,0.0
2021-12-29,290000.0,69001,0.0,60.97,0.0,0.0,0.0,2,apartment,64.0,2,none,no_special,0.0
2021-12-03,202000.0,69001,52.4,0.0,0.0,0.0,0.0,1,apartment,57.0,2,none,no_special,0.0
2021-12-09,1105000.0,69001,236.45,0.0,0.0,0.0,0.0,1,apartment,237.0,4,none,no_special,0.0
2021-12-29,750000.0,69009,0.0,0.0,0.0,0.0,0.0,0,house,68.0,6,pleasure_grounds,park,733.0
2021-12-29,750000.0,69009,0.0,0.0,0.0,0.0,0.0,0,house,68.0,6,ground,no_special,248.0
2021-12-29,510000.0,69001,0.0,27.24,0.0,0.0,0.0,2,apartment,27.0,2,none,no_special,0.0
2021-12-29,510000.0,69001,26.66,0.0,0.0,0.0,0.0,2,apartment,27.0,2,none,no_special,0.0
2021-12-29,510000.0,69001,27.24,0.0,0.0,0.0,0.0,2,apartment,27.0,2,none,no_special,0.0
2021-12-30,287554.0,69004,65.0,0.0,0.0,0.0,0.0,1,apartment,65.0,4,none,no_special,0.0
2021-12-24,190000.0,69005,0.0,0.0,0.0,0.0,0.0,2,apartment,75.0,4,none,no_special,0.0
2021-12-16,120000.0,69001,22.35,0.0,0.0,0.0,0.0,1,apartment,30.0,1,none,no_special,0.0
2021-12-21,153000.0,69004,45.67,0.0,0.0,0.0,0.0,3,apartment,46.0,3,none,no_special,0.0
2021-12-29,450050.0,69009,105.24,0.0,0.0,0.0,0.0,1,apartment,106.0,2,none,no_special,0.0
2021-12-21,170000.0,69002,20.0,0.0,0.0,0.0,0.0,1,apartment,20.0,1,none,no_special,0.0
2021-12-29,390000.0,69005,106.4,0.0,0.0,0.0,0.0,2,apartment,107.0,5,none,no_special,0.0
2021-12-31,430000.0,69001,80.91,0.0,0.0,0.0,0.0,1,apartment,85.0,4,none,no_special,0.0
2021-12-30,190513.0,69001,38.9,0.0,0.0,0.0,0.0,1,apartment,40.0,2,none,no_special,0.0
2021-12-20,521380.0,69005,85.73,0.0,0.0,0.0,0.0,1,apartment,82.0,3,none,no_special,0.0
2021-12-29,405000.0,69005,88.6,0.0,0.0,0.0,0.0,1,apartment,95.0,4,none,no_special,0.0
2021-12-24,247000.0,69001,0.0,65.0,0.0,0.0,0.0,2,apartment,68.0,3,none,no_special,0.0
2021-12-23,410000.0,69002,0.0,0.0,0.0,0.0,0.0,1,apartment,152.0,5,none,no_special,0.0
2021-12-31,287708.28,69005,41.71,0.0,0.0,0.0,0.0,1,apartment,42.0,2,none,no_special,0.0
2021-12-29,1196172.2,69002,0.0,0.0,0.0,0.0,0.0,4,apartment,186.0,6,none,no_special,0.0
2021-12-20,545500.0,69004,107.48,0.0,0.0,0.0,0.0,2,apartment,109.0,5,none,no_special,0.0
2021-12-29,485150.0,69005,0.0,72.04,0.0,0.0,0.0,2,apartment,90.0,3,none,no_special,0.0
2021-12-21,200000.0,69004,0.0,0.0,0.0,0.0,0.0,2,apartment,40.0,2,none,no_special,0.0
2021-12-20,355000.0,69005,0.0,78.72,0.0,0.0,0.0,2,apartment,79.0,3,none,no_special,0.0
2021-12-21,165000.0,69002,0.0,0.0,0.0,0.0,0.0,1,apartment,24.0,1,none,no_special,0.0
2021-12-28,513000.0,69002,0.0,0.0,0.0,0.0,0.0,3,apartment,90.0,3,none,no_special,0.0
2021-12-22,350000.0,69009,69.79,0.0,0.0,0.0,0.0,1,apartment,69.0,3,none,no_special,0.0
2021-12-22,268000.0,69002,36.02,0.0,0.0,0.0,0.0,1,apartment,36.0,2,none,no_special,0.0
2021-12-21,390000.0,69002,75.37,0.0,0.0,0.0,0.0,1,apartment,80.0,4,none,no_special,0.0
2021-12-27,280000.0,69001,51.56,0.0,0.0,0.0,0.0,2,apartment,60.0,2,none,no_special,0.0
2021-12-27,280000.0,69001,16.48,0.0,0.0,0.0,0.0,1,apartment,13.0,1,none,no_special,0.0
2021-12-30,390150.0,69009,68.95,0.0,0.0,0.0,0.0,1,apartment,69.0,3,none,no_special,0.0
2021-12-30,315000.0,69002,121.32,0.0,0.0,0.0,0.0,1,apartment,119.0,4,none,no_special,0.0
2021-12-30,299800.0,69001,0.0,43.01,0.0,0.0,0.0,2,apartment,43.0,3,none,no_special,0.0
2021-12-28,650000.0,69009,65.09,0.0,0.0,0.0,0.0,2,apartment,155.0,6,none,no_special,0.0
2021-12-31,647686.25,69004,117.09,0.0,0.0,0.0,0.0,1,apartment,117.0,5,none,no_special,0.0
2021-12-07,334000.0,69001,50.48,0.0,0.0,0.0,0.0,1,apartment,49.0,1,none,no_special,0.0
2021-12-30,1350000.0,69002,0.0,175.71,0.0,0.0,0.0,2,apartment,198.0,6,none,no_special,0.0
2021-12-28,192480.0,69001,30.05,0.0,0.0,0.0,0.0,2,apartment,28.0,1,none,no_special,0.0
2021-12-29,500000.0,69005,114.06,0.0,0.0,0.0,0.0,2,apartment,114.0,4,none,no_special,0.0
2021-12-31,300000.0,69004,0.0,46.8,0.0,0.0,0.0,2,apartment,46.0,2,none,no_special,0.0
2021-12-23,455000.0,69009,104.3,0.0,0.0,0.0,0.0,1,apartment,106.0,5,none,no_special,0.0
2021-12-28,426000.0,69009,91.4,0.0,0.0,0.0,0.0,2,apartment,91.0,4,none,no_special,0.0
2021-02-04,284000.0,69004,0.0,52.85,0.0,0.0,0.0,2,apartment,53.0,2,none,no_special,0.0
2021-04-19,263000.0,69005,56.6,0.0,0.0,0.0,0.0,2,apartment,55.0,2,none,no_special,0.0
2021-01-04,215000.0,69003,0.0,81.6,0.0,0.0,0.0,2,apartment,82.0,4,none,no_special,0.0
2021-01-07,350000.0,69003,0.0,0.0,0.0,0.0,0.0,2,apartment,69.0,3,none,no_special,0.0
2021-01-06,221000.0,69003,0.0,0.0,0.0,0.0,0.0,1,apartment,43.0,2,none,no_special,0.0
2021-01-07,705200.0,69006,99.5,0.0,0.0,0.0,0.0,1,apartment,98.0,4,none,no_special,0.0
2021-01-11,480900.0,69006,0.0,0.0,0.0,0.0,0.0,2,apartment,72.0,3,none,no_special,0.0
2021-01-12,233150.0,69006,0.0,0.0,0.0,0.0,0.0,1,apartment,31.0,1,none,no_special,0.0
2021-01-05,375000.0,69003,0.0,0.0,0.0,0.0,0.0,2,apartment,73.0,3,none,no_special,0.0
2021-01-06,204000.0,69007,0.0,45.23,0.0,0.0,0.0,2,apartment,45.0,2,none,no_special,0.0
2021-01-04,305000.0,69003,0.0,88.05,0.0,0.0,0.0,2,apartment,99.0,4,none,no_special,0.0
2021-01-13,313650.0,69003,73.01,0.0,0.0,0.0,0.0,1,apartment,75.0,4,none,no_special,0.0
2021-01-07,748850.0,69006,0.0,0.0,0.0,0.0,0.0,1,apartment,17.0,0,none,no_special,0.0
2021-01-07,748850.0,69006,0.0,0.0,0.0,0.0,0.0,1,apartment,117.0,4,none,no_special,0.0
2021-01-04,200000.0,69003,34.8,0.0,0.0,0.0,0.0,2,apartment,49.0,2,none,no_special,0.0
2021-01-11,138905.0,69003,19.01,0.0,0.0,0.0,0.0,1,apartment,18.0,1,none,no_special,0.0
2021-01-11,258050.0,69003,0.0,42.73,0.0,0.0,0.0,2,apartment,43.0,1,none,no_special,0.0
2021-01-11,156000.0,69003,33.01,0.0,0.0,0.0,0.0,1,apartment,33.0,1,none,no_special,0.0
2021-01-05,450621.0,69006,0.0,74.54,0.0,0.0,0.0,3,apartment,70.0,3,none,no_special,0.0
2021-01-14,350000.0,69006,0.0,77.77,0.0,0.0,0.0,3,apartment,75.0,3,none,no_special,0.0
2021-01-05,213000.0,69007,0.0,51.72,0.0,0.0,0.0,2,apartment,52.0,2,none,no_special,0.0
2021-01-08,554400.0,69003,102.7,0.0,0.0,0.0,0.0,2,apartment,102.0,5,none,no_special,0.0
2021-01-15,332200.0,69003,0.0,72.36,0.0,0.0,0.0,2,apartment,70.0,3,none,no_special,0.0
2021-01-08,115000.0,69007,20.49,0.0,0.0,0.0,0.0,1,apartment,20.0,1,none,no_special,0.0
2021-01-07,375000.0,69006,58.08,0.0,0.0,0.0,0.0,2,apartment,57.0,2,none,no_special,0.0
2021-01-15,306670.0,69008,65.77,0.0,0.0,0.0,0.0,1,apartment,70.0,3,none,no_special,0.0
2021-01-15,475000.0,69003,70.55,0.0,0.0,0.0,0.0,1,apartment,63.0,3,none,no_special,0.0
2021-01-15,645000.0,69006,84.03,0.0,0.0,0.0,0.0,1,apartment,89.0,4,none,no_special,0.0
2021-01-06,288508.0,69003,0.0,70.19,0.0,0.0,0.0,2,apartment,73.0,2,none,no_special,0.0
2021-01-06,162400.0,69008,0.0,0.0,0.0,0.0,0.0,1,apartment,32.0,1,none,no_special,0.0
2021-01-07,524550.0,69003,0.0,85.35,0.0,0.0,0.0,2,apartment,85.0,4,none,no_special,0.0
2021-01-14,462500.0,69007,0.0,81.21,0.0,0.0,0.0,2,apartment,82.0,4,none,no_special,0.0
2021-01-04,302000.0,69008,0.0,90.27,0.0,0.0,0.0,2,apartment,91.0,5,none,no_special,0.0
2021-01-05,180000.0,69003,0.0,0.0,0.0,0.0,0.0,3,apartment,35.0,2,none,no_special,0.0
2021-01-15,218500.0,69008,48.39,0.0,0.0,0.0,0.0,1,apartment,48.0,2,none,no_special,0.0
2021-01-05,291000.0,69003,67.74,0.0,0.0,0.0,0.0,1,apartment,68.0,3,none,no_special,0.0
2021-01-08,306000.0,69006,0.0,0.0,0.0,0.0,0.0,1,apartment,40.0,1,none,no_special,0.0
2021-01-05,420115.0,69007,77.42,0.0,0.0,0.0,0.0,1,apartment,77.0,4,none,no_special,0.0
